Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,latent
GO_Biological_Process_2023,Protein Deubiquitination Involved In Ubiquitin-Dependent Protein Catabolic Process (GO:0071947),1/7,0.0069799958941807,0.0452238814792821,0,0,175.21052631578948,869.8689177892479,TNFAIP3,Latent_31
GO_Biological_Process_2023,Negative Regulation Of Leukocyte Proliferation (GO:0070664),1/7,0.0069799958941807,0.0452238814792821,0,0,175.21052631578948,869.8689177892479,TNFAIP3,Latent_31
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Proliferation (GO:0032819),1/7,0.0069799958941807,0.0452238814792821,0,0,175.21052631578948,869.8689177892479,JAK2,Latent_31
GO_Biological_Process_2023,Regulation Of Vascular Wound Healing (GO:0061043),1/7,0.0069799958941807,0.0452238814792821,0,0,175.21052631578948,869.8689177892479,TNFAIP3,Latent_31
GO_Biological_Process_2023,Regulation Of Leukocyte Proliferation (GO:0070663),1/7,0.0069799958941807,0.0452238814792821,0,0,175.21052631578948,869.8689177892479,JAK2,Latent_31
GO_Biological_Process_2023,Regulation Of Nitric Oxide Metabolic Process (GO:0080164),1/7,0.0069799958941807,0.0452238814792821,0,0,175.21052631578948,869.8689177892479,JAK2,Latent_31
GO_Biological_Process_2023,Positive Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904754),1/7,0.0069799958941807,0.0452238814792821,0,0,175.21052631578948,869.8689177892479,DOCK5,Latent_31
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Production (GO:0032680),2/127,0.0070530421740909,0.0452238814792821,0,0,17.648888888888887,87.43782388318907,TNFAIP3;JAK2,Latent_31
GO_Biological_Process_2023,Manganese Ion Transport (GO:0006828),1/8,0.0079733565142536,0.0452238814792821,0,0,150.17293233082708,725.5830081396662,SLC11A1,Latent_31
GO_Biological_Process_2023,Regulation Of Dendritic Cell Antigen Processing And Presentation (GO:0002604),1/8,0.0079733565142536,0.0452238814792821,0,0,150.17293233082708,725.5830081396662,SLC11A1,Latent_31
GO_Biological_Process_2023,Regulation Of Toll-Like Receptor 3 Signaling Pathway (GO:0034139),1/8,0.0079733565142536,0.0452238814792821,0,0,150.17293233082708,725.5830081396662,TNFAIP3,Latent_31
GO_Biological_Process_2023,Tyrosine Phosphorylation Of STAT Protein (GO:0007260),1/8,0.0079733565142536,0.0452238814792821,0,0,150.17293233082708,725.5830081396662,JAK2,Latent_31
GO_Biological_Process_2023,Positive Regulation Of NK T Cell Activation (GO:0051135),1/8,0.0079733565142536,0.0452238814792821,0,0,150.17293233082708,725.5830081396662,JAK2,Latent_31
GO_Biological_Process_2023,Collagen-Activated Signaling Pathway (GO:0038065),1/8,0.0079733565142536,0.0452238814792821,0,0,150.17293233082708,725.5830081396662,JAK2,Latent_31
GO_Biological_Process_2023,Regulation Of T-helper 1 Type Immune Response (GO:0002825),1/8,0.0079733565142536,0.0452238814792821,0,0,150.17293233082708,725.5830081396662,SLC11A1,Latent_31
GO_Biological_Process_2023,Interleukin-12-Mediated Signaling Pathway (GO:0035722),1/8,0.0079733565142536,0.0452238814792821,0,0,150.17293233082708,725.5830081396662,JAK2,Latent_31
GO_Biological_Process_2023,Nuclear Membrane Disassembly (GO:0051081),1/8,0.0079733565142536,0.0452238814792821,0,0,150.17293233082708,725.5830081396662,PRKCA,Latent_31
KEGG_2021_Human,Protein K11-linked Deubiquitination (GO:0035871),1/9,0.0089657734963174,0.0463394985596434,0,0,131.39473684210526,619.439581424405,TNFAIP3,Latent_31
KEGG_2021_Human,Type II Interferon-Mediated Signaling Pathway (GO:0060333),1/9,0.0089657734963174,0.0463394985596434,0,0,131.39473684210526,619.439581424405,JAK2,Latent_31
KEGG_2021_Human,Positive Regulation Of Platelet Activation (GO:0010572),1/9,0.0089657734963174,0.0463394985596434,0,0,131.39473684210526,619.439581424405,JAK2,Latent_31
KEGG_2021_Human,Negative Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034144),1/9,0.0089657734963174,0.0463394985596434,0,0,131.39473684210526,619.439581424405,TNFAIP3,Latent_31
KEGG_2021_Human,Regulation Of Natural Killer Cell Proliferation (GO:0032817),1/9,0.0089657734963174,0.0463394985596434,0,0,131.39473684210526,619.439581424405,JAK2,Latent_31
KEGG_2021_Human,Negative Regulation Of Bone Resorption (GO:0045779),1/9,0.0089657734963174,0.0463394985596434,0,0,131.39473684210526,619.439581424405,TNFAIP3,Latent_31
KEGG_2021_Human,Regulation Of Cold-Induced Thermogenesis (GO:0120161),2/146,0.0092256387850187,0.0463394985596434,0,0,15.305555555555555,71.71829540005209,PLCL2;JAK2,Latent_31
KEGG_2021_Human,Protein auto-ADP-ribosylation (GO:0070213),1/10,0.0099572476243861,0.0463394985596434,0,0,116.78947368421052,538.3357753631753,PARP8,Latent_31
KEGG_2021_Human,Positive Regulation Of Macrophage Differentiation (GO:0045651),1/10,0.0099572476243861,0.0463394985596434,0,0,116.78947368421052,538.3357753631753,PRKCA,Latent_31
KEGG_2021_Human,Cellular Response To Interleukin-12 (GO:0071349),1/10,0.0099572476243861,0.0463394985596434,0,0,116.78947368421052,538.3357753631753,JAK2,Latent_31
KEGG_2021_Human,Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135),1/10,0.0099572476243861,0.0463394985596434,0,0,116.78947368421052,538.3357753631753,TNFAIP3,Latent_31
KEGG_2021_Human,Positive Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051770),1/10,0.0099572476243861,0.0463394985596434,0,0,116.78947368421052,538.3357753631753,JAK2,Latent_31
KEGG_2021_Human,Positive Regulation Of MHC Class II Biosynthetic Process (GO:0045348),1/10,0.0099572476243861,0.0463394985596434,0,0,116.78947368421052,538.3357753631753,JAK2,Latent_31
KEGG_2021_Human,Positive Regulation Of Bone Resorption (GO:0045780),1/10,0.0099572476243861,0.0463394985596434,0,0,116.78947368421052,538.3357753631753,PRKCA,Latent_31
GO_Biological_Process_2023,Protein K11-linked Deubiquitination (GO:0035871),1/9,0.0089657734963174,0.0463394985596434,0,0,131.39473684210526,619.439581424405,TNFAIP3,Latent_31
GO_Biological_Process_2023,Type II Interferon-Mediated Signaling Pathway (GO:0060333),1/9,0.0089657734963174,0.0463394985596434,0,0,131.39473684210526,619.439581424405,JAK2,Latent_31
GO_Biological_Process_2023,Positive Regulation Of Platelet Activation (GO:0010572),1/9,0.0089657734963174,0.0463394985596434,0,0,131.39473684210526,619.439581424405,JAK2,Latent_31
GO_Biological_Process_2023,Negative Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034144),1/9,0.0089657734963174,0.0463394985596434,0,0,131.39473684210526,619.439581424405,TNFAIP3,Latent_31
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Proliferation (GO:0032817),1/9,0.0089657734963174,0.0463394985596434,0,0,131.39473684210526,619.439581424405,JAK2,Latent_31
GO_Biological_Process_2023,Negative Regulation Of Bone Resorption (GO:0045779),1/9,0.0089657734963174,0.0463394985596434,0,0,131.39473684210526,619.439581424405,TNFAIP3,Latent_31
GO_Biological_Process_2023,Regulation Of Cold-Induced Thermogenesis (GO:0120161),2/146,0.0092256387850187,0.0463394985596434,0,0,15.305555555555555,71.71829540005209,PLCL2;JAK2,Latent_31
GO_Biological_Process_2023,Protein auto-ADP-ribosylation (GO:0070213),1/10,0.0099572476243861,0.0463394985596434,0,0,116.78947368421052,538.3357753631753,PARP8,Latent_31
GO_Biological_Process_2023,Positive Regulation Of Macrophage Differentiation (GO:0045651),1/10,0.0099572476243861,0.0463394985596434,0,0,116.78947368421052,538.3357753631753,PRKCA,Latent_31
GO_Biological_Process_2023,Cellular Response To Interleukin-12 (GO:0071349),1/10,0.0099572476243861,0.0463394985596434,0,0,116.78947368421052,538.3357753631753,JAK2,Latent_31
GO_Biological_Process_2023,Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135),1/10,0.0099572476243861,0.0463394985596434,0,0,116.78947368421052,538.3357753631753,TNFAIP3,Latent_31
GO_Biological_Process_2023,Positive Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051770),1/10,0.0099572476243861,0.0463394985596434,0,0,116.78947368421052,538.3357753631753,JAK2,Latent_31
GO_Biological_Process_2023,Positive Regulation Of MHC Class II Biosynthetic Process (GO:0045348),1/10,0.0099572476243861,0.0463394985596434,0,0,116.78947368421052,538.3357753631753,JAK2,Latent_31
GO_Biological_Process_2023,Positive Regulation Of Bone Resorption (GO:0045780),1/10,0.0099572476243861,0.0463394985596434,0,0,116.78947368421052,538.3357753631753,PRKCA,Latent_31
KEGG_2021_Human,Nucleotide-Binding Oligomerization Domain Containing Signaling Pathway (GO:0070423),1/11,0.0109477797028559,0.0467534592016084,0,0,105.10526315789474,474.5101770765117,TNFAIP3,Latent_31
KEGG_2021_Human,Cellular Response To Fluid Shear Stress (GO:0071498),1/11,0.0109477797028559,0.0467534592016084,0,0,105.10526315789474,474.5101770765117,MTSS1,Latent_31
KEGG_2021_Human,Cellular Response To Growth Hormone Stimulus (GO:0071378),1/11,0.0109477797028559,0.0467534592016084,0,0,105.10526315789474,474.5101770765117,JAK2,Latent_31
KEGG_2021_Human,Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110),1/11,0.0109477797028559,0.0467534592016084,0,0,105.10526315789474,474.5101770765117,PRKCA,Latent_31
KEGG_2021_Human,Cellular Response To Thyroid Hormone Stimulus (GO:0097067),1/11,0.0109477797028559,0.0467534592016084,0,0,105.10526315789474,474.5101770765117,LMO2,Latent_31
KEGG_2021_Human,Positive Regulation Of Platelet Aggregation (GO:1901731),1/11,0.0109477797028559,0.0467534592016084,0,0,105.10526315789474,474.5101770765117,JAK2,Latent_31
KEGG_2021_Human,Negative Regulation Of Bone Remodeling (GO:0046851),1/11,0.0109477797028559,0.0467534592016084,0,0,105.10526315789474,474.5101770765117,TNFAIP3,Latent_31
GO_Biological_Process_2023,Nucleotide-Binding Oligomerization Domain Containing Signaling Pathway (GO:0070423),1/11,0.0109477797028559,0.0467534592016084,0,0,105.10526315789474,474.5101770765117,TNFAIP3,Latent_31
GO_Biological_Process_2023,Cellular Response To Fluid Shear Stress (GO:0071498),1/11,0.0109477797028559,0.0467534592016084,0,0,105.10526315789474,474.5101770765117,MTSS1,Latent_31
GO_Biological_Process_2023,Cellular Response To Growth Hormone Stimulus (GO:0071378),1/11,0.0109477797028559,0.0467534592016084,0,0,105.10526315789474,474.5101770765117,JAK2,Latent_31
GO_Biological_Process_2023,Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110),1/11,0.0109477797028559,0.0467534592016084,0,0,105.10526315789474,474.5101770765117,PRKCA,Latent_31
GO_Biological_Process_2023,Cellular Response To Thyroid Hormone Stimulus (GO:0097067),1/11,0.0109477797028559,0.0467534592016084,0,0,105.10526315789474,474.5101770765117,LMO2,Latent_31
GO_Biological_Process_2023,Positive Regulation Of Platelet Aggregation (GO:1901731),1/11,0.0109477797028559,0.0467534592016084,0,0,105.10526315789474,474.5101770765117,JAK2,Latent_31
GO_Biological_Process_2023,Negative Regulation Of Bone Remodeling (GO:0046851),1/11,0.0109477797028559,0.0467534592016084,0,0,105.10526315789474,474.5101770765117,TNFAIP3,Latent_31
KEGG_2021_Human,Cell-Cell Junction Maintenance (GO:0045217),1/12,0.0119373705403343,0.0481473945126818,0,0,95.54545454545456,423.0830518492731,MTSS1,Latent_31
KEGG_2021_Human,Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752),1/12,0.0119373705403343,0.0481473945126818,0,0,95.54545454545456,423.0830518492731,DOCK5,Latent_31
KEGG_2021_Human,Multicellular Organismal-Level Iron Ion Homeostasis (GO:0060586),1/12,0.0119373705403343,0.0481473945126818,0,0,95.54545454545456,423.0830518492731,SLC11A1,Latent_31
KEGG_2021_Human,Positive Regulation Of T-helper 1 Type Immune Response (GO:0002827),1/12,0.0119373705403343,0.0481473945126818,0,0,95.54545454545456,423.0830518492731,SLC11A1,Latent_31
KEGG_2021_Human,Response To Thyroid Hormone (GO:0097066),1/12,0.0119373705403343,0.0481473945126818,0,0,95.54545454545456,423.0830518492731,LMO2,Latent_31
GO_Biological_Process_2023,Cell-Cell Junction Maintenance (GO:0045217),1/12,0.0119373705403343,0.0481473945126818,0,0,95.54545454545456,423.0830518492731,MTSS1,Latent_31
GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752),1/12,0.0119373705403343,0.0481473945126818,0,0,95.54545454545456,423.0830518492731,DOCK5,Latent_31
GO_Biological_Process_2023,Multicellular Organismal-Level Iron Ion Homeostasis (GO:0060586),1/12,0.0119373705403343,0.0481473945126818,0,0,95.54545454545456,423.0830518492731,SLC11A1,Latent_31
GO_Biological_Process_2023,Positive Regulation Of T-helper 1 Type Immune Response (GO:0002827),1/12,0.0119373705403343,0.0481473945126818,0,0,95.54545454545456,423.0830518492731,SLC11A1,Latent_31
GO_Biological_Process_2023,Response To Thyroid Hormone (GO:0097066),1/12,0.0119373705403343,0.0481473945126818,0,0,95.54545454545456,423.0830518492731,LMO2,Latent_31
KEGG_2021_Human,Mature B Cell Differentiation Involved In Immune Response (GO:0002313),1/13,0.0129260209528938,0.0493910063778997,0,0,87.57894736842105,380.8381798737429,DOCK10,Latent_31
KEGG_2021_Human,Positive Regulation Of T-helper 17 Type Immune Response (GO:2000318),1/13,0.0129260209528938,0.0493910063778997,0,0,87.57894736842105,380.8381798737429,JAK2,Latent_31
KEGG_2021_Human,Regulation Of T-helper 17 Type Immune Response (GO:2000316),1/13,0.0129260209528938,0.0493910063778997,0,0,87.57894736842105,380.8381798737429,JAK2,Latent_31
KEGG_2021_Human,Interleukin-6-Mediated Signaling Pathway (GO:0070102),1/13,0.0129260209528938,0.0493910063778997,0,0,87.57894736842105,380.8381798737429,JAK2,Latent_31
KEGG_2021_Human,Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051769),1/13,0.0129260209528938,0.0493910063778997,0,0,87.57894736842105,380.8381798737429,JAK2,Latent_31
GO_Biological_Process_2023,Mature B Cell Differentiation Involved In Immune Response (GO:0002313),1/13,0.0129260209528938,0.0493910063778997,0,0,87.57894736842105,380.8381798737429,DOCK10,Latent_31
GO_Biological_Process_2023,Positive Regulation Of T-helper 17 Type Immune Response (GO:2000318),1/13,0.0129260209528938,0.0493910063778997,0,0,87.57894736842105,380.8381798737429,JAK2,Latent_31
GO_Biological_Process_2023,Regulation Of T-helper 17 Type Immune Response (GO:2000316),1/13,0.0129260209528938,0.0493910063778997,0,0,87.57894736842105,380.8381798737429,JAK2,Latent_31
GO_Biological_Process_2023,Interleukin-6-Mediated Signaling Pathway (GO:0070102),1/13,0.0129260209528938,0.0493910063778997,0,0,87.57894736842105,380.8381798737429,JAK2,Latent_31
GO_Biological_Process_2023,Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051769),1/13,0.0129260209528938,0.0493910063778997,0,0,87.57894736842105,380.8381798737429,JAK2,Latent_31
GO_Biological_Process_2023,Cellular Response To Tumor Necrosis Factor (GO:0071356),3/119,0.00021744727153529252,0.0362689205071229,0,0,30.219066937119678,254.85413787677368,NFKBIA;ZFP36;TNFRSF1B,Latent_32
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Production (GO:0032680),3/127,0.00026339587323864755,0.0362689205071229,0,0,28.258064516129032,232.8987978705159,ZFP36;TYROBP;PTPRJ,Latent_32
GO_Biological_Process_2023,Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364),2/27,0.0003284920428102522,0.0362689205071229,0,0,88.68888888888888,711.3733953565135,ZFP36;IQGAP1,Latent_32
GO_Biological_Process_2023,Response To Epidermal Growth Factor (GO:0070849),2/30,0.00040637445946356223,0.0362689205071229,0,0,79.17460317460318,618.2139479571657,ZFP36;IQGAP1,Latent_32
KEGG_2021_Human,Cellular Response To Tumor Necrosis Factor (GO:0071356),3/119,0.00021744727153529252,0.0362689205071229,0,0,30.219066937119678,254.85413787677368,NFKBIA;ZFP36;TNFRSF1B,Latent_32
KEGG_2021_Human,Regulation Of Tumor Necrosis Factor Production (GO:0032680),3/127,0.00026339587323864755,0.0362689205071229,0,0,28.258064516129032,232.8987978705159,ZFP36;TYROBP;PTPRJ,Latent_32
KEGG_2021_Human,Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364),2/27,0.0003284920428102522,0.0362689205071229,0,0,88.68888888888888,711.3733953565135,ZFP36;IQGAP1,Latent_32
KEGG_2021_Human,Response To Epidermal Growth Factor (GO:0070849),2/30,0.00040637445946356223,0.0362689205071229,0,0,79.17460317460318,618.2139479571657,ZFP36;IQGAP1,Latent_32
GO_Biological_Process_2023,Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209),2/38,0.0006535983868982156,0.0420563112313075,0,0,61.55555555555556,451.387965030658,NFKBIA;TNFRSF1B,Latent_32
GO_Biological_Process_2023,Negative Regulation Of Cytokine Production (GO:0001818),3/178,0.0007068287601900433,0.0420563112313075,0,0,19.97142857142857,144.88716477776316,SRGN;ZFP36;TYROBP,Latent_32
KEGG_2021_Human,Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209),2/38,0.0006535983868982156,0.0420563112313075,0,0,61.55555555555556,451.387965030658,NFKBIA;TNFRSF1B,Latent_32
KEGG_2021_Human,Negative Regulation Of Cytokine Production (GO:0001818),3/178,0.0007068287601900433,0.0420563112313075,0,0,19.97142857142857,144.88716477776316,SRGN;ZFP36;TYROBP,Latent_32
GO_Biological_Process_2023,Positive Regulation Of Cell-Matrix Adhesion (GO:0001954),2/43,0.0008370330222898128,0.0426886841367804,0,0,54.03523035230352,382.87456973669936,PTPRJ;UTRN,Latent_32
KEGG_2021_Human,Positive Regulation Of Cell-Matrix Adhesion (GO:0001954),2/43,0.0008370330222898128,0.0426886841367804,0,0,54.03523035230352,382.87456973669936,PTPRJ;UTRN,Latent_32
KEGG_2021_Human,Hydrogen Peroxide Catabolic Process (GO:0042744),4/20,3.485623108253881e-09,6.552971443517297e-07,0,0,311.9375,6074.863967903783,HBM;HBB;HBA1;HBD,Latent_33
GO_Biological_Process_2023,Hydrogen Peroxide Catabolic Process (GO:0042744),4/20,3.485623108253881e-09,6.552971443517297e-07,0,0,311.9375,6074.863967903783,HBM;HBB;HBA1;HBD,Latent_33
KEGG_2021_Human,Oxygen Transport (GO:0015671),3/10,1.0214563877989312e-07,8.795979792974657e-06,0,0,503.52100840336135,8105.110306630441,HBB;HBA1;HBD,Latent_33
KEGG_2021_Human,Carbon Dioxide Transport (GO:0015670),3/11,1.403613796751275e-07,8.795979792974657e-06,0,0,440.55882352941177,6951.597702835551,HBB;HBA1;HBD,Latent_33
GO_Biological_Process_2023,Oxygen Transport (GO:0015671),3/10,1.0214563877989312e-07,8.795979792974657e-06,0,0,503.52100840336135,8105.110306630441,HBB;HBA1;HBD,Latent_33
GO_Biological_Process_2023,Carbon Dioxide Transport (GO:0015670),3/11,1.403613796751275e-07,8.795979792974657e-06,0,0,440.55882352941177,6951.597702835551,HBB;HBA1;HBD,Latent_33
KEGG_2021_Human,Gas Transport (GO:0015669),3/15,3.860766238294748e-07,1.814560131998532e-05,0,0,293.6470588235294,4336.353650553984,HBB;HBA1;HBD,Latent_33
GO_Biological_Process_2023,Gas Transport (GO:0015669),3/15,3.860766238294748e-07,1.814560131998532e-05,0,0,293.6470588235294,4336.353650553984,HBB;HBA1;HBD,Latent_33
KEGG_2021_Human,One-Carbon Compound Transport (GO:0019755),3/35,5.48336156497629e-06,0.0002061743948431085,0,0,110.00735294117646,1332.6062162903231,HBB;HBA1;HBD,Latent_33
GO_Biological_Process_2023,One-Carbon Compound Transport (GO:0019755),3/35,5.48336156497629e-06,0.0002061743948431085,0,0,110.00735294117646,1332.6062162903231,HBB;HBA1;HBD,Latent_33
KEGG_2021_Human,Positive Regulation Of Cell Death (GO:0010942),3/50,1.626462332560456e-05,0.0005096248642022762,0,0,74.84230287859825,825.2500115945311,HBB;HBA1;HBD,Latent_33
GO_Biological_Process_2023,Positive Regulation Of Cell Death (GO:0010942),3/50,1.626462332560456e-05,0.0005096248642022762,0,0,74.84230287859825,825.2500115945311,HBB;HBA1;HBD,Latent_33
KEGG_2021_Human,Regulation Of Cell Death (GO:0010941),3/59,2.6822618659232392e-05,0.00072037890113367,0,0,62.785714285714285,660.8990697100259,HBB;HBA1;HBD,Latent_33
GO_Biological_Process_2023,Regulation Of Cell Death (GO:0010941),3/59,2.6822618659232392e-05,0.00072037890113367,0,0,62.785714285714285,660.8990697100259,HBB;HBA1;HBD,Latent_33
KEGG_2021_Human,Response To Hydrogen Peroxide (GO:0042542),2/46,0.0009576675617417908,0.022505187700932,0,0,50.343434343434346,349.9377081556704,HBB;HBA1,Latent_33
GO_Biological_Process_2023,Response To Hydrogen Peroxide (GO:0042542),2/46,0.0009576675617417908,0.022505187700932,0,0,50.343434343434346,349.9377081556704,HBB;HBA1,Latent_33
KEGG_2021_Human,Endoplasmic Reticulum Organization (GO:0007029),2/54,0.0013177506939226,0.0275263478286063,0,0,42.58119658119658,282.3912150075315,TRAM1;TMCC1,Latent_33
GO_Biological_Process_2023,Endoplasmic Reticulum Organization (GO:0007029),2/54,0.0013177506939226,0.0275263478286063,0,0,42.58119658119658,282.3912150075315,TRAM1;TMCC1,Latent_33
KEGG_2021_Human,Response To Reactive Oxygen Species (GO:0000302),2/66,0.001961104016553,0.0368687555111971,0,0,34.576388888888886,215.55777257871145,HBB;HBA1,Latent_33
GO_Biological_Process_2023,Response To Reactive Oxygen Species (GO:0000302),2/66,0.001961104016553,0.0368687555111971,0,0,34.576388888888886,215.55777257871145,HBB;HBA1,Latent_33
KEGG_2021_Human,Positive Regulation Of Cellular Process (GO:0048522),4/594,0.0025544978089758,0.043658689826133,0,0,8.216101694915254,49.04930244309082,HBB;ADAM10;HBA1;HBD,Latent_33
GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),4/594,0.0025544978089758,0.043658689826133,0,0,8.216101694915254,49.04930244309082,HBB;ADAM10;HBA1;HBD,Latent_33
KEGG_2021_Human,Vascular Transport (GO:0010232),2/83,0.0030797608907503,0.0452496285553788,0,0,27.296296296296298,157.851842417783,ATP8A1;SLC44A1,Latent_33
KEGG_2021_Human,Transport Across Blood-Brain Barrier (GO:0150104),2/85,0.0032270347482887,0.0452496285553788,0,0,26.63587684069612,152.78849293856263,ATP8A1;SLC44A1,Latent_33
KEGG_2021_Human,Choline Metabolic Process (GO:0019695),1/5,0.0049904406959516,0.0452496285553788,0,0,262.8421052631579,1393.123889480945,SLC44A1,Latent_33
KEGG_2021_Human,Aminophospholipid Transport (GO:0015917),1/5,0.0049904406959516,0.0452496285553788,0,0,262.8421052631579,1393.123889480945,ATP8A1,Latent_33
KEGG_2021_Human,Cellular Response To Cold (GO:0070417),1/5,0.0049904406959516,0.0452496285553788,0,0,262.8421052631579,1393.123889480945,FOXO1,Latent_33
KEGG_2021_Human,Choline Transport (GO:0015871),1/6,0.0059856908667451,0.0452496285553788,0,0,210.26315789473685,1076.2074808846232,SLC44A1,Latent_33
KEGG_2021_Human,Adenosine Metabolic Process (GO:0046085),1/6,0.0059856908667451,0.0452496285553788,0,0,210.26315789473685,1076.2074808846232,NT5C2,Latent_33
KEGG_2021_Human,Negative Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070303),1/6,0.0059856908667451,0.0452496285553788,0,0,210.26315789473685,1076.2074808846232,FOXO1,Latent_33
KEGG_2021_Human,Purine Ribonucleoside Metabolic Process (GO:0046128),1/6,0.0059856908667451,0.0452496285553788,0,0,210.26315789473685,1076.2074808846232,NT5C2,Latent_33
KEGG_2021_Human,Regulation Of Cardiac Muscle Hypertrophy In Response To Stress (GO:1903242),1/6,0.0059856908667451,0.0452496285553788,0,0,210.26315789473685,1076.2074808846232,FOXO1,Latent_33
KEGG_2021_Human,Regulation Of Protein Catabolic Process (GO:0042176),2/122,0.0065259614572547,0.0452496285553788,0,0,18.38888888888889,92.53228181387864,RIC1;FOXO1,Latent_33
KEGG_2021_Human,Positive Regulation Of Gluconeogenesis (GO:0045722),1/7,0.0069799958941807,0.0452496285553788,0,0,175.21052631578948,869.8689177892479,FOXO1,Latent_33
KEGG_2021_Human,Amine Transport (GO:0015837),1/7,0.0069799958941807,0.0452496285553788,0,0,175.21052631578948,869.8689177892479,SLC44A1,Latent_33
KEGG_2021_Human,Cellular Biogenic Amine Catabolic Process (GO:0042402),1/7,0.0069799958941807,0.0452496285553788,0,0,175.21052631578948,869.8689177892479,SLC44A1,Latent_33
KEGG_2021_Human,Regulation Of Extracellular Matrix Constituent Secretion (GO:0003330),1/7,0.0069799958941807,0.0452496285553788,0,0,175.21052631578948,869.8689177892479,RIC1,Latent_33
KEGG_2021_Human,Purine Ribonucleoside Monophosphate Catabolic Process (GO:0009169),1/7,0.0069799958941807,0.0452496285553788,0,0,175.21052631578948,869.8689177892479,NT5C2,Latent_33
KEGG_2021_Human,Cellular Response To Nitric Oxide (GO:0071732),1/7,0.0069799958941807,0.0452496285553788,0,0,175.21052631578948,869.8689177892479,FOXO1,Latent_33
KEGG_2021_Human,Cellular Response To Reactive Nitrogen Species (GO:1902170),1/7,0.0069799958941807,0.0452496285553788,0,0,175.21052631578948,869.8689177892479,FOXO1,Latent_33
GO_Biological_Process_2023,Vascular Transport (GO:0010232),2/83,0.0030797608907503,0.0452496285553788,0,0,27.296296296296298,157.851842417783,ATP8A1;SLC44A1,Latent_33
GO_Biological_Process_2023,Transport Across Blood-Brain Barrier (GO:0150104),2/85,0.0032270347482887,0.0452496285553788,0,0,26.63587684069612,152.78849293856263,ATP8A1;SLC44A1,Latent_33
GO_Biological_Process_2023,Choline Metabolic Process (GO:0019695),1/5,0.0049904406959516,0.0452496285553788,0,0,262.8421052631579,1393.123889480945,SLC44A1,Latent_33
GO_Biological_Process_2023,Aminophospholipid Transport (GO:0015917),1/5,0.0049904406959516,0.0452496285553788,0,0,262.8421052631579,1393.123889480945,ATP8A1,Latent_33
GO_Biological_Process_2023,Cellular Response To Cold (GO:0070417),1/5,0.0049904406959516,0.0452496285553788,0,0,262.8421052631579,1393.123889480945,FOXO1,Latent_33
GO_Biological_Process_2023,Choline Transport (GO:0015871),1/6,0.0059856908667451,0.0452496285553788,0,0,210.26315789473685,1076.2074808846232,SLC44A1,Latent_33
GO_Biological_Process_2023,Adenosine Metabolic Process (GO:0046085),1/6,0.0059856908667451,0.0452496285553788,0,0,210.26315789473685,1076.2074808846232,NT5C2,Latent_33
GO_Biological_Process_2023,Negative Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070303),1/6,0.0059856908667451,0.0452496285553788,0,0,210.26315789473685,1076.2074808846232,FOXO1,Latent_33
GO_Biological_Process_2023,Purine Ribonucleoside Metabolic Process (GO:0046128),1/6,0.0059856908667451,0.0452496285553788,0,0,210.26315789473685,1076.2074808846232,NT5C2,Latent_33
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Hypertrophy In Response To Stress (GO:1903242),1/6,0.0059856908667451,0.0452496285553788,0,0,210.26315789473685,1076.2074808846232,FOXO1,Latent_33
GO_Biological_Process_2023,Regulation Of Protein Catabolic Process (GO:0042176),2/122,0.0065259614572547,0.0452496285553788,0,0,18.38888888888889,92.53228181387864,RIC1;FOXO1,Latent_33
GO_Biological_Process_2023,Positive Regulation Of Gluconeogenesis (GO:0045722),1/7,0.0069799958941807,0.0452496285553788,0,0,175.21052631578948,869.8689177892479,FOXO1,Latent_33
GO_Biological_Process_2023,Amine Transport (GO:0015837),1/7,0.0069799958941807,0.0452496285553788,0,0,175.21052631578948,869.8689177892479,SLC44A1,Latent_33
